Age,Gender,Calorie_Intake,Sugar_Intake,Physical_Activity,Fast_Food_Frequency,Screen_Time,Height,Weight,BMI
69,Male,2228,80,34,2,2,1.6524654775685335,103.84852196137629,38.03080597291574
76,Male,2399,66,138,2,1,1.674331366697044,62.10681028011042,22.154216648068566
38,Female,2677,111,16,0,11,1.6660487974824498,66.8319933992385,24.077366309882514
42,Female,1850,33,54,2,5,1.5587764350325013,42.4790128427486,17.48262943952345
45,Female,2585,47,81,0,0,1.5547367444599514,79.23867028920823,32.78109478203249
64,Female,2983,15,25,4,2,1.9736841886722085,78.95025274049698,20.2674075523478
32,Female,2449,29,46,0,2,1.5145157168956098,78.48525191366518,34.216886356856236
21,Female,2763,51,25,4,0,1.5535931809923904,65.93093784161147,27.315845063378003
46,Female,1689,109,56,3,0,1.8242471568990584,64.05949541286577,19.249353909809766
76,Female,2669,83,119,3,9,1.553480544218807,72.86020993352047,30.19108919377081
26,Female,3045,31,78,3,10,1.6188159206802506,77.81188030232006,29.69278790882545
44,Male,2815,42,175,1,10,1.655123755831057,69.81097348021498,25.483715610336706
43,Male,3165,96,25,0,9,1.608703068487333,62.90544873753233,24.307286750277335
36,Female,2583,55,40,4,5,1.7879044824149641,46.202060364736994,14.453489683935192
73,Female,2996,63,155,4,8,1.7715198236667702,84.56973758553782,26.947777318450722
45,Male,2186,114,146,4,2,1.7433787925713342,72.02081356503281,23.695970777659756
34,Male,1572,51,0,0,8,1.82472047555999,48.72915181445994,14.635115738247332
60,Female,2762,60,33,3,6,1.635989338158492,79.3583678762186,29.650484157704593
74,Female,1915,77,101,1,10,1.8024329534808066,79.94318493008117,24.60725720672709
58,Male,3488,94,87,0,2,1.7064179894546088,62.720384282142234,21.539611644131135
59,Female,1678,65,168,1,0,1.5411278311994678,54.3776555063948,22.895132022071664
67,Female,2590,86,87,1,4,1.7092746623014117,85.69190363091454,29.33027135940872
37,Male,3116,51,64,1,9,1.597435453688236,62.65810663355247,24.55447367694789
62,Female,1576,22,73,0,11,1.4690205226122306,34.674699988599706,16.067821042909163
57,Male,1747,63,3,3,1,1.4690964210828836,68.9429464682541,31.94399570331748
56,Male,2206,21,141,3,1,1.5343776428466993,72.13197365267634,30.638203165523517
66,Male,2487,97,20,2,4,1.8374753166749163,71.66414959542517,21.22554860745675
70,Male,1567,44,63,4,9,1.3233942016684899,59.264682635506915,33.83899904044897
40,Male,2349,92,153,4,4,1.61814914683244,70.87559251788893,27.068214255206964
64,Male,3091,18,101,3,9,1.7153142991812012,80.55346516487003,27.37769060350881
49,Female,2622,22,68,4,6,1.632546520357808,37.97713166290177,14.249217941667453
69,Male,3305,31,151,3,5,1.6084114932235916,78.16020563591275,30.212826572679315
64,Female,3435,49,9,1,2,1.5531206115333713,82.73577455505311,34.299119432666366
50,Male,2087,45,98,2,11,1.8271196944915775,64.89526191834794,19.439227026137832
74,Female,2342,101,31,4,2,1.5957697888036935,49.89822975491582,19.594972617658584
63,Male,3101,50,72,1,4,1.5026813233434724,83.4978641933928,36.977844297799955
22,Male,3068,16,158,4,1,1.590758799550405,89.33224752632466,35.30202287660427
60,Female,2280,103,142,2,2,1.682066251400841,53.2002971947483,18.803031074667892
65,Female,3065,104,177,0,9,1.5578741395443372,67.44479863359157,27.789691528501827
51,Female,3061,64,2,2,10,1.6994626090770457,55.2374688149901,19.125400646568448
57,Female,2381,84,103,1,0,1.6448670639103287,60.653351254306784,22.417810443648705
28,Female,2221,103,34,2,0,1.6941534546706707,69.29348344172753,24.142759202171753
78,Female,3304,88,114,1,8,1.8184211100631993,83.92115357859288,25.379468107179132
67,Female,1823,22,53,2,11,1.4358887162133604,79.21821885999888,38.422313231679055
20,Female,2646,108,85,4,2,1.5998544315056356,72.1012072461505,28.16965961602686
79,Female,2556,108,111,2,4,1.543458217107059,103.12971324145421,43.29064492102527
75,Female,2154,29,83,2,2,1.5630438731072769,50.51050036080268,20.67470558990621
50,Male,1644,116,100,3,9,1.664501267032098,61.477715950860414,22.18959950652825
28,Male,2273,67,153,2,2,1.6477878351935187,71.58310206747154,26.36379524322603
33,Female,3040,32,82,4,10,1.4463605211352184,65.32725276634346,31.227791917346224
35,Female,3196,62,97,1,8,1.5056199103639323,66.90211058619445,29.512712038165933
47,Female,1809,46,34,0,6,1.7830857809657148,82.97430712490063,26.09751530561465
65,Female,1643,29,155,0,9,1.4859541424613303,56.744687276407916,25.698891623955912
72,Male,2441,28,98,0,10,1.7325818504483035,96.63598929040518,32.192253259199084
27,Male,2163,117,112,0,11,1.4183573454272325,56.30758651383072,27.98952887903374
35,Male,2392,27,122,1,0,1.4546266737301874,58.904461401110204,27.83845284970946
55,Female,2016,77,143,1,10,1.711565429892138,87.06954998458193,29.72208608761834
36,Female,1694,70,175,0,1,1.829206218455581,88.22258967533978,26.36662021370038
53,Male,3006,81,80,2,6,1.7656527746263326,65.140655870482,20.89495905722442
76,Female,3160,55,87,2,0,1.587255166505322,88.65648479244457,35.18981704357701
30,Male,2998,103,68,3,0,1.5598169386126048,56.39231335851932,23.177823237577996
73,Male,3111,57,149,1,10,1.7010977393731037,41.37677215041539,14.298749998977085
63,Female,2317,29,11,3,5,1.4542241175795105,84.86419666472099,40.12932166868368
20,Male,2692,81,92,4,9,1.703130680493763,47.31214854324139,16.310854955508898
27,Female,2228,78,57,1,1,1.5831507639249933,69.7885787833911,27.84452441487051
55,Female,2706,114,38,0,11,1.8449696582175783,98.56723746321171,28.95703747785506
18,Female,3372,43,163,0,8,1.68558304472484,55.81175530806672,19.643794102565167
72,Male,2636,113,5,3,11,1.6290488611389953,50.58155382227995,19.06004603329773
73,Female,2799,16,175,1,6,1.6772374142427247,55.703915430685456,19.801433858867732
44,Female,1975,59,7,2,6,1.60683373289022,51.57243991859621,19.974494515298648
63,Female,2701,62,69,1,9,1.7094364263950907,53.405102972779524,18.27581901398052
25,Female,3160,95,54,3,4,1.5439608073659608,46.92503982608015,19.684849841308257
68,Male,2814,82,93,3,4,1.7788885477345293,84.56740748845553,26.724250786141962
63,Male,1933,20,60,0,2,1.606501365150791,44.77224173932031,17.34788929755948
59,Female,2986,85,82,0,7,1.7497925407570745,79.77249283402536,26.054337945780233
34,Female,1916,17,93,4,10,1.7417664868538003,45.25115013009722,14.915910259841203
26,Male,3358,41,137,3,9,1.668197564128328,72.29070986015381,25.976912046142814
78,Male,2210,72,47,4,3,1.732979100064143,83.32328887526359,27.744682135186917
23,Female,1637,64,65,4,10,1.596712363501449,69.46739965980254,27.24756305390197
60,Male,3012,68,109,0,1,1.7272620436932538,51.80257259425198,17.36340394472738
42,Male,3253,72,106,2,0,1.4576877775490453,69.31072561366942,32.61905844260944
56,Male,2308,26,151,0,3,1.5233693319237684,61.93748042941853,26.689664718682323
66,Male,2691,35,119,1,1,1.6283809797341309,67.17919937939365,25.335109274260102
77,Female,1633,60,27,2,9,1.4229134698746373,50.66189686572402,25.022140899416225
45,Male,2684,42,33,3,5,1.660527825439858,75.38764695547884,27.340589426518385
50,Male,2283,35,56,2,10,1.9044827250109102,65.82962232705641,18.149609617662875
71,Male,2291,31,66,3,10,1.564592173317561,81.43042420525038,33.26475969161134
54,Male,3283,76,25,3,9,1.6553585382912726,85.53820470078051,31.21590888783739
26,Female,2233,104,149,4,10,1.5349531689083282,75.23133800193555,31.93070638666051
35,Male,3351,87,106,1,9,1.7795839671564206,65.17044355440859,20.578499663419326
73,Female,1876,91,163,0,6,1.6232506849421753,58.462241290990725,22.187290592397886
76,Male,2853,107,36,4,7,1.6483726901870384,56.91242371143007,20.945766602101035
38,Male,1894,113,130,4,0,1.624639233987526,74.98238301789813,28.408307792377858
19,Male,2695,72,89,1,10,1.6189457404600458,77.77044121328132,29.672215597748252
78,Male,1969,26,63,0,8,1.502410086287819,67.97789320583452,30.115544487447504
75,Female,2270,50,107,4,11,1.6716272366361307,69.80016694492197,24.979145858649716
60,Female,2945,85,103,2,8,1.61883987079041,49.20693151463162,18.776666791737647
76,Female,2779,48,150,0,3,1.4714936189465155,72.14882668529985,33.320576478391665
77,Male,3203,42,57,1,0,1.429347195225325,63.08354800136152,30.87739430126765
55,Male,2643,41,139,2,7,1.629913914659575,87.39600351150011,32.897450242481845
75,Male,1518,30,85,2,2,1.6136949339205275,74.83378039799184,28.737885759309574
57,Female,2307,62,51,4,0,1.4918493046675496,65.44051789548027,29.403350117273554
53,Male,3344,73,10,1,2,1.7493096963733183,75.89532415156232,24.80170932823325
67,Female,1746,87,8,1,1,1.5873896742138203,98.18347083120966,38.96469478055066
77,Male,2728,75,132,4,9,1.7168839346055291,83.083377106525,28.185923406607447
60,Male,2943,58,69,0,6,1.5492275891221114,61.455890442236544,25.60548879732644
54,Female,2590,80,70,3,11,1.6048726210421764,77.65376514118708,30.14958799318352
32,Female,1841,88,109,4,5,1.5772493469776183,113.51462492480411,45.63006694649905
45,Female,1844,40,145,2,8,1.6040437999158905,83.15005078568538,32.31692817049621
35,Female,3439,101,64,3,10,1.6768220813758707,68.09993893552841,24.219922755450487
51,Female,2423,50,111,0,1,1.617146294891081,88.64796294600181,33.89769285096386
39,Male,3220,81,78,0,10,1.7249931276104276,43.06189070919677,14.471660181599427
28,Female,1886,80,53,0,7,1.5108214904085433,54.23611324192623,23.760865247941787
75,Male,1841,45,136,3,2,1.562979219917319,41.760111123041064,17.094454144287738
74,Female,1607,83,70,4,4,1.6906555676147585,46.26035040590256,16.184475889715287
30,Female,2176,48,136,1,10,1.757919077515671,70.21394573900237,22.72090473471162
21,Female,2132,103,171,4,8,1.6604082284573103,49.31834455853494,17.888698176144793
39,Female,2497,118,138,4,8,1.7393278317708885,54.91166875215285,18.15104984038221
24,Female,2925,113,130,3,0,1.5430375638665057,44.25520757187883,18.587089265795125
78,Male,2095,50,4,2,1,1.5916558904512377,76.97123423522544,30.38296048801776
60,Male,2825,50,159,3,5,1.7186891346935969,51.611915151042325,17.47251056587171
71,Male,3296,14,149,2,0,1.6064310708370675,83.08406797457438,32.19538044729907
41,Female,2630,94,53,3,1,1.5950581851778631,67.9424728423942,26.704736025303887
21,Female,3158,15,177,2,9,1.6039948850322345,90.93044229077896,35.342994690087416
45,Male,2084,71,106,1,7,1.5048765781644375,64.64334032776425,28.54447264674231
32,Male,1976,25,25,1,5,1.5237852729660755,83.0113572292738,35.751146260472446
18,Female,1836,89,66,0,9,1.5672129802626031,73.09200372265914,29.75869125754229
72,Female,2983,97,168,0,0,1.821431811565697,79.12368893077476,23.849577632278066
20,Female,1812,119,126,2,2,1.599078107316859,84.22619743650955,32.93880499253176
31,Male,2677,28,121,4,5,1.6075878476163319,72.75562272516851,28.152510763594833
55,Female,3324,92,135,0,0,1.7297970702516035,75.70534744303203,25.30091587039649
67,Female,2108,46,23,3,6,1.649241729273681,78.41838479724139,28.830306742604815
74,Male,3327,73,12,1,5,1.5923087420454636,45.816153292336786,18.070245973710307
18,Female,2872,68,74,0,5,1.6393765495981736,75.54318691860644,28.108512632868543
55,Female,2289,106,108,0,9,1.540990952264859,82.55793672244458,34.76631437335648
55,Female,3289,78,141,0,7,1.506190417225142,68.77375368140073,30.315376652602172
38,Female,2093,82,45,3,11,1.7657928235947487,49.69949457267586,15.939418637207392
65,Female,3052,94,4,3,0,1.6876155858466784,77.49609559044161,27.210264736794784
46,Female,1799,16,140,0,0,1.4175475639468087,48.955239776597125,24.362614994185265
22,Male,2191,51,151,4,6,1.7458835140422282,44.7698997523521,14.687760890329246
66,Female,2227,34,143,4,10,1.6246560158714018,87.44612650721191,33.129717359429804
27,Male,3057,65,28,3,0,1.6186099658731476,77.83297887874261,29.708397920320724
45,Female,1735,56,18,3,8,1.7607879085382734,57.99725935218457,18.7065361311955
38,Female,2464,94,80,1,9,1.5319784035383692,76.35211552291786,32.53237641617284
67,Male,2396,117,175,4,5,1.6565207454939597,67.02660202975316,24.426061414860076
24,Male,1710,86,31,0,1,1.821824299989694,82.08521427754837,24.731585275061885
20,Female,1785,59,45,2,11,1.6147006327835915,115.795490153531,44.41274481616647
62,Female,1922,94,80,1,5,1.599387606220313,56.70920866247646,22.16900158448141
64,Female,3242,83,70,1,5,1.8473012616444995,64.73210544023003,18.96899312723122
37,Female,1993,97,68,0,1,1.5847529994767748,52.30644017377716,20.827253318768232
36,Female,2517,100,122,0,5,1.732850302232756,85.67669597254958,28.532551984832356
52,Female,2942,42,160,3,4,1.4962073695674045,66.55296065454277,29.729239593004408
21,Male,2336,35,22,4,6,1.7452067674481548,66.6658364472257,21.888175171510657
22,Male,2266,109,122,3,10,1.5835819300421992,63.60124413463689,25.362060620430878
18,Female,3489,26,97,4,8,1.7595044663316106,61.228810280813214,19.77766760878659
21,Female,1844,30,131,4,8,1.5840354228969624,62.137892685094165,24.76433910059608
29,Male,2022,118,129,2,7,1.7128984952577748,64.1768800406348,21.873352120416815
77,Female,2318,11,92,1,2,1.4189696008173824,81.79133330961626,40.62198157762789
44,Female,1818,88,72,2,4,1.6367567353933488,83.93915241810257,31.332590739439386
73,Male,2865,53,27,0,2,1.6595403218351978,72.35229575134818,26.271005664700407
59,Female,2902,75,160,2,6,1.531496850553241,91.62493823709889,39.06442883437458
40,Female,3069,80,22,2,0,1.6542254133798318,79.42972213300179,29.026432784584646
42,Male,3156,45,83,1,0,1.970663216851533,60.5668143101107,15.595880917587628
38,Male,3271,55,118,2,10,1.527850182922862,83.134515613347,35.61392416951879
78,Female,2516,59,30,1,9,1.7043516109370918,84.03230831817301,28.928632384134108
75,Female,2194,116,47,1,10,1.57905722093828,72.57472048663202,29.106476567106384
69,Male,2089,105,45,1,4,1.7946290038888517,65.77949344346443,20.42401684996371
41,Male,2134,76,126,1,4,1.6817503437703616,49.78987267092496,17.60426775373649
42,Male,3492,12,44,2,6,1.5900039644168082,62.925664279116305,24.890372409970706
62,Female,3311,42,94,3,8,1.6651659681274917,42.1816671133385,15.21278358949907
72,Male,1707,54,159,3,6,1.8531420848626694,64.70409118608568,18.841449195215578
63,Male,1685,34,50,0,6,1.5926418592869989,70.71013440822718,27.87695991688295
49,Female,2476,46,46,1,10,1.7569990161877005,86.29624416829384,27.95431520833939
72,Female,1516,45,60,3,10,1.5212693772160926,62.07313539072477,26.82201718710642
49,Female,2813,44,177,0,8,1.6997357338853039,73.77933402343508,25.53712023005489
22,Male,1753,28,34,2,7,1.6386898134087782,87.1293704795568,32.446739958404365
53,Female,2470,54,142,0,0,1.7931489137787644,52.92503852594656,16.459948342626372
63,Female,2110,92,164,3,11,1.6434851618529114,78.4881507572583,29.05845515590521
59,Female,1945,106,55,0,4,1.8027735760401244,45.115390038485195,13.881690224143622
66,Female,3453,27,58,0,10,1.5535332621796125,55.68815287728087,23.073936895334707
59,Male,2495,36,152,0,1,1.5062636303071621,57.08514601258497,25.160608284013787
75,Female,2979,103,19,3,9,1.53409597120749,59.63159484997549,25.33794364715831
56,Female,2670,40,175,1,9,1.7061193859119037,59.25038291486448,20.35505714589082
33,Female,2383,48,85,2,2,1.5203728752103207,75.08949069515474,32.484705438383486
50,Female,2637,76,147,1,10,1.3829969021465978,66.871186331321,34.962027757153415
66,Female,2620,31,142,4,1,1.6093179829420072,54.48051794406693,21.035725708832988
38,Female,2905,61,61,1,9,1.6693579798207592,47.198626000103935,16.93676263826111
78,Female,2899,19,93,2,3,1.595970186175757,80.18096965644139,31.479060023214625
26,Female,2482,17,13,0,0,1.514318913309223,84.3630386648503,36.788960867981785
23,Female,2005,43,104,1,5,1.7899684126224165,69.85318194192844,21.80195603965727
68,Female,2845,115,148,3,9,1.7472385688282803,28.026408127717517,9.180430061198829
62,Female,1827,62,177,4,9,1.6907668920884633,62.35728088580976,21.813215966966748
52,Male,1848,27,68,0,11,1.8060987159544237,59.79755637270314,18.33160409075228
56,Male,2693,21,142,0,7,1.5418273489339507,62.224059383819046,26.17500964838475
39,Female,1806,119,62,0,6,1.6246891527053147,89.71156904177985,33.986613343405914
58,Female,1698,73,170,1,0,1.7904320482684632,80.06819610181343,24.97723489620347
71,Female,2700,66,26,3,9,1.6693671403704915,81.89346031736822,29.38634011918566
22,Male,2647,105,125,2,11,1.8541688292857685,85.9104395476487,24.98891440309385
59,Female,2680,11,60,4,4,1.4399818308545664,64.0638346280693,30.89576162455557
40,Male,2106,26,53,3,0,1.4318538560633498,64.94396413488303,31.67680763692211
34,Female,2809,61,166,1,8,1.5904593503859872,71.2529269893984,28.168100525015674
29,Male,2110,85,116,4,9,1.7200077366797293,61.45520359074864,20.772934942844618
40,Male,2420,80,162,3,7,1.735318047324391,61.157544802296734,20.309155983888036
33,Male,3402,88,80,2,4,1.6213587117130621,82.62236817421542,31.42964097352928
20,Female,3487,11,8,2,9,1.7737656449739918,78.72567239416922,25.02210836141945
47,Male,3404,36,106,0,9,1.6998854702009865,38.79358502052123,13.42519468266699
74,Male,1734,35,109,0,3,1.657890057838502,67.15868911725116,24.43378545636833
39,Male,3225,34,122,2,3,1.8096550050670117,87.64174116738359,26.762052629274866
26,Male,2817,21,59,0,10,1.6578349736393065,81.74603970510978,29.742955912078084
46,Female,2284,26,61,0,8,1.5627626436211166,71.63857602429763,29.33329852994925
64,Male,2341,74,105,2,11,1.6238570787761115,92.95091691571484,35.24991487483504
54,Male,3420,104,67,4,0,1.5275416229892453,63.893098362760625,27.382168781138915
40,Female,2541,49,143,2,9,1.626293262508003,66.42939022819175,25.116697807570397
30,Female,2458,14,143,0,11,1.5518097234349222,39.07331104433231,16.225693838326787
49,Female,2697,101,95,4,2,1.4900618104735457,69.81847947587276,31.445739922088194
63,Female,2926,37,31,0,9,1.5925891954133,98.0553033966449,38.66015204801813
69,Female,1880,81,101,1,4,1.4694344424036918,69.80670937156539,32.32933235382159
64,Male,3341,61,37,0,3,1.7398644859207573,73.15617239661434,24.16685453014642
65,Female,2643,23,166,3,0,1.7263967170211658,67.29275852681675,22.578086301161665
40,Female,2267,15,104,3,10,1.7719760000426752,76.80892925651037,24.46222971140325
62,Female,1595,27,15,0,6,1.586211084375993,60.08054465998356,23.878767135387125
34,Female,3345,46,53,0,7,1.7043754344510005,96.70998238795295,33.29206793874959
72,Female,1530,83,142,1,2,1.5130431088677545,86.31543239529611,37.70386282230702
57,Male,1596,73,17,4,6,1.5815064430350796,80.61403970036446,32.230626970843836
38,Male,2993,108,3,4,2,1.7730173931814015,87.5835199339532,27.860980943869034
19,Female,2204,44,36,1,9,1.7909463309593376,69.55601500311187,21.685505452852357
54,Female,3268,26,39,2,1,1.6648147914595892,60.0410678535909,21.662898062902897
23,Female,2569,119,62,0,6,1.731421625967132,75.55497723688653,25.203299695462743
61,Female,3326,100,67,0,11,1.622098097378404,87.94212526255676,33.42279206386309
35,Female,1735,97,144,3,5,1.7706981559343922,65.76643282360797,20.97563978838909
47,Male,3084,19,119,3,5,1.5407437597400202,65.53799695280618,27.607833617671808
39,Female,1836,60,175,2,6,1.6644311330040895,71.76791531375106,25.90589911605427
71,Female,2173,90,18,4,8,1.792081682745698,40.33213665164843,12.558438070818534
50,Male,1784,61,85,4,4,1.589287407142541,54.44921736876338,21.556922346696847
47,Female,1633,118,166,4,1,1.648344408606296,61.399853383270326,22.598073433527304
34,Male,2268,73,52,0,5,1.701911697425941,87.66722798277775,30.26657148092192
79,Female,2194,42,145,3,10,1.7627385839499692,76.10882968352914,24.4939723039251
60,Male,2038,106,38,0,2,1.5610544900347003,54.268723270280084,22.269654481396728
49,Female,3175,26,91,2,8,1.6950933426385832,75.07801280444481,26.12916507329973
59,Female,1759,91,162,1,6,1.7675123539239972,71.53256168879457,22.897014657464904
68,Male,2002,58,72,1,4,1.7671177939430163,62.31852959595897,19.956583684812383
31,Female,2091,117,80,4,3,1.6448191295926322,60.77146803398902,22.46277624210417
75,Male,2703,111,161,3,3,1.6082033985370054,105.50626712621329,40.79400141349505
27,Female,2395,16,14,2,9,1.648502216160289,43.29115474366833,15.930158600266589
64,Female,2790,99,72,0,4,1.5651309279770884,61.668425769570845,25.17453835282753
77,Female,3087,74,102,2,5,1.7143247322846409,82.21658862683324,27.975204600662654
68,Female,2521,71,18,2,6,1.6661393964149216,56.99108025846856,20.529776526850878
53,Male,1583,84,74,2,9,1.3569701896891198,61.79210259032725,33.5577132755043
51,Male,1909,19,84,3,9,1.6936284112664683,52.220941506758685,18.205744206031675
26,Female,2679,40,81,2,8,1.5913488918211665,73.77550775923167,29.132744173586357
59,Female,3013,34,25,1,3,1.6696826390058663,75.4884568415715,27.077756875464377
45,Male,1827,66,176,4,5,1.8321007488448493,53.773677727567204,16.020314426489815
28,Female,3485,74,3,2,6,1.5407256801031877,91.6547831694948,38.61041697493989
31,Female,3139,52,144,0,10,1.6025896700318143,55.5376345798276,21.62433200314681
56,Female,1845,12,128,1,8,1.6221475029306573,76.83770909362687,29.20073097974819
72,Female,2422,64,76,2,0,1.493686033062014,50.751354614119236,22.74725511921976
64,Female,1596,57,80,3,7,1.6620340729094683,78.30558292677554,28.347377102340502
71,Female,2136,74,118,2,10,1.7020383739190899,77.74168180848102,26.835842653431826
36,Female,1682,80,112,4,5,1.603829096563986,59.04866133844902,22.955876524406985
71,Male,2850,116,106,1,4,1.7161521563365643,75.65543072462582,25.687895596897206
32,Female,3089,69,136,4,2,1.8286540827140207,75.19052786956017,22.485368733467112
79,Female,2313,23,94,4,2,1.5671806713610739,66.57296060667895,27.10564447823528
45,Female,3199,96,98,3,2,1.6316742225188607,82.41935517518537,30.957245221018624
41,Female,2395,90,137,2,2,1.6147553406247797,56.64508655943646,21.72444976976433
25,Male,2160,23,176,4,5,1.862891122031002,88.60888482722906,25.533028198037695
60,Female,2444,18,47,1,5,1.7187219074640074,78.16775168559684,26.461617977186737
78,Female,2301,94,175,2,3,1.7784860352070802,50.882977381396394,16.086871656638923
26,Male,1877,54,142,4,11,1.6275066975534953,78.3543508801321,29.58131990822373
64,Female,2610,11,44,0,8,1.8657931809735253,66.79451774771277,19.18729777632175
50,Female,3197,41,1,0,8,1.7704121480116422,61.23116927307769,19.535466702213206
79,Female,2179,17,57,0,10,1.5426083651578173,81.53186051356401,34.26225859536257
50,Female,2658,45,165,4,4,1.506898164243481,85.69285560971402,37.73781992352837
36,Male,1589,99,2,3,6,1.6568514974159552,35.05929205236557,12.771325475223403
20,Female,1987,46,112,4,4,1.712864585026162,69.17919031709954,23.579218916178398
27,Female,2319,24,96,1,3,1.606120859190214,68.01299412953492,26.365465850345792
57,Male,3340,43,93,0,2,1.5619920127084286,62.07494148608175,25.442436619612195
64,Female,3410,30,42,4,8,1.7661942794678993,72.90858251157916,23.372313724671635
59,Female,3116,96,3,0,1,1.6935407012437422,85.61024269561045,29.84932062865191
18,Male,2362,18,170,1,7,1.6406743274702271,50.55823133984538,18.78222798117165
46,Male,2242,49,85,3,3,1.5621427048906817,58.77685141123477,24.086012521127643
67,Female,2612,35,48,3,7,1.6420521658784157,59.040246145850965,21.896477714474205
51,Female,2816,116,19,3,1,1.5593843012082567,78.6193578415008,32.33130069635323
68,Female,1945,31,84,0,6,1.7602487918616982,61.469759450059044,19.838708847278948
30,Female,2922,22,172,4,2,1.7394748930575337,81.47354481914054,26.92652337616297
71,Male,3037,34,144,2,10,1.5365077285589592,83.77277775322341,35.484069234215056
18,Female,2918,80,65,1,4,1.540006050492038,66.81740657350151,28.173756763362242
51,Male,2363,100,149,0,3,1.8068549174684518,72.77291657319483,22.290674841322808
46,Female,3257,24,177,1,1,1.7464324168327292,67.97647199862992,22.28717651608232
65,Male,2540,85,24,0,7,1.7332503304650562,100.51447444658662,33.458465790750594
64,Male,3464,54,126,3,7,1.7870759604212216,55.65431157453406,17.426605085374018
30,Female,3231,106,129,1,9,1.533784698234723,47.431471140291656,20.162194201614682
65,Male,3155,30,170,2,6,1.6242079566674783,30.934409319959443,11.726234108106228
66,Female,2765,98,144,3,11,1.8775784196495522,73.23717776301757,20.774732012889178
70,Male,3480,49,72,3,5,1.8322661414071857,73.56990344213543,21.91407145528036
78,Female,2185,56,147,2,7,1.720342465857302,52.98915390967986,17.904292548407096
46,Female,3067,95,164,2,6,1.6750851102222817,58.59335296146028,20.882120353152605
56,Male,3310,70,179,3,8,1.716319503386891,84.83880996102438,28.800384959371883
41,Female,3230,23,78,2,7,1.6411816164834725,82.34807553602073,30.57314858496682
43,Male,2527,81,25,3,5,1.566488400336099,66.40341363759637,27.06051386114772
34,Male,1780,97,152,4,5,1.5529823905737743,63.200104420687765,26.20503435127528
24,Female,2468,76,63,0,9,1.9120935825981409,62.56837364150588,17.113410919603915
30,Female,2032,85,158,4,10,1.5797690937500455,75.3483053813844,30.191609315215707
22,Female,2994,56,157,0,1,1.775514809165235,75.58273909082746,23.975850864499275
43,Male,2761,95,112,0,7,1.3913966378336962,81.90712668151107,42.30773660172866
66,Female,2104,25,137,4,5,1.587435081931672,80.17002021136497,31.81412955739133
20,Female,1977,80,165,0,1,1.6364467356225905,58.26742929622437,21.758157173811195
24,Male,1588,27,108,0,10,1.5842368120724049,71.7216096399615,28.576552025178653
75,Female,2636,54,123,3,10,1.5576473483097242,77.13578649219657,31.791984046405275
66,Female,3256,32,84,0,1,1.762701611785336,61.991942530579465,19.95159599249753
56,Female,2109,35,97,2,1,1.6916382297437278,69.80159031517114,24.39216419477157
70,Male,1641,111,155,0,1,1.5845023702680732,60.15095872040777,23.958342402927148
18,Female,2161,75,115,1,11,1.573897416956672,57.15328344979601,23.072164547252935
66,Male,2059,11,151,3,2,1.4872920961331118,51.334951316113745,23.20708615302885
79,Female,1550,31,156,3,5,1.516982884639171,52.685830434130644,22.894568781539633
34,Female,1707,47,80,0,4,1.5220795481733522,64.07164622423208,27.656115591163907
60,Female,2022,51,102,1,2,1.596223765662809,60.65406906224865,23.805230787752375
42,Female,3031,37,16,1,6,2.018026861194862,83.29514030945974,20.45341257321068
76,Female,3478,72,100,3,3,1.5842427076750094,58.997284216737796,23.506533416360078
78,Female,2793,26,69,4,1,1.596230166539187,67.63732479117388,26.545774063853024
20,Female,2786,91,63,1,9,1.583260043770527,73.03232957888834,29.134706703343433
32,Male,2208,68,105,0,11,1.7043610656290193,57.30878313971563,19.72867769006396
46,Female,2709,11,100,2,0,1.4968800976726644,64.2522929345807,28.675737917937408
70,Female,2307,108,158,4,3,1.529127927668333,29.38966526991514,12.569181550445647
60,Female,2744,88,56,0,7,1.7815503139890285,86.06047485504479,27.11487170624478
49,Female,1580,88,147,0,1,1.6817763102493775,74.50090370715967,26.34056459234134
43,Female,3257,117,173,4,10,1.670610428288758,112.06503489295766,40.15316233624719
77,Female,1908,118,129,2,2,1.7567485849572795,68.03567531968618,22.045374209219048
33,Female,2473,107,104,4,5,1.654769130036499,79.70059819020324,29.10628382966188
42,Female,2390,59,81,3,2,1.506918073493473,84.39961416514117,37.167314095870815
71,Male,2181,24,49,0,8,1.709371874844892,72.7327195787735,24.89182383500636
45,Male,1585,27,40,3,9,1.7176425134532178,47.62909394911407,16.143836792292277
26,Female,3079,86,89,3,2,1.4676849543685688,101.99323433649465,47.34844053346122
73,Female,3296,47,75,3,2,1.6866780784841526,66.82248487537068,23.488658856753982
73,Female,1603,17,144,2,10,1.7281287484796557,64.68102328832818,21.65831630668212
18,Male,2807,89,137,0,6,1.7334961660202675,72.23148659762779,24.03702871326853
46,Female,1959,29,89,3,2,1.7504240195564962,95.07915727715832,31.03121608140228
74,Female,2239,69,114,3,3,1.699472686775453,82.81160753189245,28.672320123688532
39,Female,3223,35,169,3,9,1.7696089500968217,83.49171096973272,26.661755946721854
33,Female,1960,44,143,1,3,1.5302691172686889,66.77099354682451,28.513610387718803
58,Female,2644,90,165,0,6,1.8356821671558055,92.74966835622942,27.524370012659915
68,Male,3184,35,141,3,8,1.423429849055994,66.57022099130732,32.85548340282092
61,Male,2875,27,163,2,5,1.7530605677694107,49.414073376916534,16.078917748079412
